# File: 1_F_steel_200R_F_5_6_finished_steel_production.csv
# Title: Finished steel production by IEDC region, 1900-2008
# Units: Gg
# Description: Finished steel production from steel forming to the finished steel market
# Source: IEDC database (https://www.database.industrialecology.uni-freiburg.de/); Pauliuk et al. (2013), doi:10.1016/j.resconrec.2012.11.008
# Column types: ncccccccncccccncccccccccc
# ----------
id,dataset_name,aspect 1 : element,aspect 2 : commodity,aspect 3 : origin_process,aspect 4 : origin_region,aspect 5 : destination_process,aspect 6 : destination_region,aspect 7 : time,aspect 8 : ,aspect 9 : ,aspect 10 : ,aspect 11 : ,aspect 12 : ,value,unitcode,unitcode1,stats_array_1,stats_array_2,stats_array_3,stats_array_4,comment,reserve1,reserve2,reserve3
492718,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Ethiopia,Finished steel market,Ethiopia,2007,,,,,,15.82488001,Gg,yr,No uncertainty,,,,,,,
492719,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Ethiopia,Finished steel market,Ethiopia,2008,,,,,,15.82488001,Gg,yr,No uncertainty,,,,,,,
492720,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1900,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492721,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1901,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492722,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1902,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492723,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1903,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492724,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1904,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492725,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1905,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492726,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1906,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492727,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1907,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492728,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1908,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492729,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1909,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492730,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1910,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492731,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1911,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492732,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1912,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492733,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1913,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492734,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1914,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492735,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1915,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492736,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1916,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492737,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1917,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492738,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1918,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492739,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1919,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492740,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1920,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492741,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1921,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492742,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1922,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492743,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1923,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492744,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1924,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492745,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1925,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492746,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1926,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492747,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1927,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492748,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1928,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492749,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1929,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492750,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1930,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492751,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1931,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492752,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1932,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492753,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1933,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492754,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1934,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492755,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1935,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492756,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1936,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492757,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1937,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492758,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1938,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492759,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1939,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492760,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1940,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492761,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1941,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492762,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1942,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492763,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1943,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492764,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1944,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492765,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1945,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492766,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1946,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492767,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1947,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492768,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1948,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492769,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1949,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492770,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1950,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492771,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1951,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492772,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1952,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492773,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1953,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492774,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1954,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492775,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1955,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492776,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1956,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492777,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1957,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492778,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1958,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492779,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1959,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492780,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1960,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492781,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1961,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492782,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1962,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492783,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1963,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492784,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1964,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492785,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1965,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492786,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1966,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492787,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1967,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492788,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1968,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492789,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1969,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492790,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1970,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492791,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1971,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492792,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1972,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492793,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1973,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492794,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1974,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492795,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1975,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492796,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1976,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492797,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1977,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492798,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1978,,,,,,0.000177188,Gg,yr,No uncertainty,,,,,,,
492799,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1979,,,,,,0.000552791,Gg,yr,No uncertainty,,,,,,,
492800,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1980,,,,,,0.000354375,Gg,yr,No uncertainty,,,,,,,
492801,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1981,,,,,,0.000380599,Gg,yr,No uncertainty,,,,,,,
492802,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1982,,,,,,0.00107568,Gg,yr,No uncertainty,,,,,,,
492803,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1983,,,,,,0.000544118,Gg,yr,No uncertainty,,,,,,,
492804,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1984,,,,,,0.001575,Gg,yr,No uncertainty,,,,,,,
492805,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1985,,,,,,0.001575,Gg,yr,No uncertainty,,,,,,,
492806,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1986,,,,,,0.073003635,Gg,yr,No uncertainty,,,,,,,
492807,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1987,,,,,,0.1463427,Gg,yr,No uncertainty,,,,,,,
492808,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1988,,,,,,0.08635572,Gg,yr,No uncertainty,,,,,,,
492809,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1989,,,,,,0.00230661,Gg,yr,No uncertainty,,,,,,,
492810,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1990,,,,,,0.010176053,Gg,yr,No uncertainty,,,,,,,
492811,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1991,,,,,,0.002725268,Gg,yr,No uncertainty,,,,,,,
492812,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1992,,,,,,0.003777615,Gg,yr,No uncertainty,,,,,,,
492813,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1993,,,,,,0.003856298,Gg,yr,No uncertainty,,,,,,,
492814,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1994,,,,,,0.003159973,Gg,yr,No uncertainty,,,,,,,
492815,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1995,,,,,,0.002621358,Gg,yr,No uncertainty,,,,,,,
492816,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1996,,,,,,0.012647486,Gg,yr,No uncertainty,,,,,,,
492817,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1997,,,,,,0.102591096,Gg,yr,No uncertainty,,,,,,,
492818,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1998,,,,,,0.083174205,Gg,yr,No uncertainty,,,,,,,
492819,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,1999,,,,,,0.335496442,Gg,yr,No uncertainty,,,,,,,
492820,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,2000,,,,,,0.105621661,Gg,yr,No uncertainty,,,,,,,
492821,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,2001,,,,,,0.07498535,Gg,yr,No uncertainty,,,,,,,
492822,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,2002,,,,,,0.026538633,Gg,yr,No uncertainty,,,,,,,
492823,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,2003,,,,,,0.007480579,Gg,yr,No uncertainty,,,,,,,
492824,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,2004,,,,,,0.013872713,Gg,yr,No uncertainty,,,,,,,
492825,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,2005,,,,,,0.005377341,Gg,yr,No uncertainty,,,,,,,
492826,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,2006,,,,,,0.000435375,Gg,yr,No uncertainty,,,,,,,
492827,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,2007,,,,,,0.000435375,Gg,yr,No uncertainty,,,,,,,
492828,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Faeroe Islands,Finished steel market,Faeroe Islands,2008,,,,,,0.000435375,Gg,yr,No uncertainty,,,,,,,
492829,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1900,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492830,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1901,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492831,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1902,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492832,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1903,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492833,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1904,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492834,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1905,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492835,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1906,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492836,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1907,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492837,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1908,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492838,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1909,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492839,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1910,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492840,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1911,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492841,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1912,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492842,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1913,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492843,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1914,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492844,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1915,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492845,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1916,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492846,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1917,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492847,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1918,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492848,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1919,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492849,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1920,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492850,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1921,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492851,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1922,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492852,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1923,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492853,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1924,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492854,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1925,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492855,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1926,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492856,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1927,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492857,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1928,,,,,,0,Gg,yr,No uncertainty,,,,,,,
492858,1_F_steel_200R_F_5_6_finished_steel_production,iron,finished steel,Steel forming,Fiji,Finished steel market,Fiji,1929,,,,,,0,Gg,yr,No uncertainty,,,,,,,
