# File: 1_F_steel_200R_F_11_12_final_steel_consumption.csv
# Title: Final steel consumption by IEDC region, 1900-2008
# Units: Gg
# Description: Final steel consumption from the market for final products to the use phase
# Source: IEDC database (https://www.database.industrialecology.uni-freiburg.de/); Pauliuk et al. (2013), doi:10.1016/j.resconrec.2012.11.008
# Column types: ncccccccncccccncccccccccc
# ----------
id,dataset_name,aspect 1 : element,aspect 2 : commodity,aspect 3 : origin_process,aspect 4 : origin_region,aspect 5 : destination_process,aspect 6 : destination_region,aspect 7 : time,aspect 8 : ,aspect 9 : ,aspect 10 : ,aspect 11 : ,aspect 12 : ,value,unitcode,unitcode1,stats_array_1,stats_array_2,stats_array_3,stats_array_4,comment,reserve1,reserve2,reserve3
600366,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1963,,,,,,4340.301403,Gg,yr,No uncertainty,,,,,,,
600367,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1964,,,,,,5003.82308,Gg,yr,No uncertainty,,,,,,,
600368,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1965,,,,,,5381.78029,Gg,yr,No uncertainty,,,,,,,
600369,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1966,,,,,,4809.37089,Gg,yr,No uncertainty,,,,,,,
600370,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1967,,,,,,5482.755221,Gg,yr,No uncertainty,,,,,,,
600371,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1968,,,,,,5794.577487,Gg,yr,No uncertainty,,,,,,,
600372,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1969,,,,,,5970.233958,Gg,yr,No uncertainty,,,,,,,
600373,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1970,,,,,,6391.989346,Gg,yr,No uncertainty,,,,,,,
600374,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1971,,,,,,6535.762507,Gg,yr,No uncertainty,,,,,,,
600375,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1972,,,,,,5795.180576,Gg,yr,No uncertainty,,,,,,,
600376,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1973,,,,,,6864.884785,Gg,yr,No uncertainty,,,,,,,
600377,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1974,,,,,,7206.66896,Gg,yr,No uncertainty,,,,,,,
600378,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1975,,,,,,6399.892058,Gg,yr,No uncertainty,,,,,,,
600379,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1976,,,,,,6247.081778,Gg,yr,No uncertainty,,,,,,,
600380,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1977,,,,,,5516.149496,Gg,yr,No uncertainty,,,,,,,
600381,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1978,,,,,,5910.765173,Gg,yr,No uncertainty,,,,,,,
600382,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1979,,,,,,6835.314151,Gg,yr,No uncertainty,,,,,,,
600383,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1980,,,,,,6528.037392,Gg,yr,No uncertainty,,,,,,,
600384,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1981,,,,,,6856.273209,Gg,yr,No uncertainty,,,,,,,
600385,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1982,,,,,,5598.551756,Gg,yr,No uncertainty,,,,,,,
600386,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1983,,,,,,4752.745526,Gg,yr,No uncertainty,,,,,,,
600387,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1984,,,,,,5622.697037,Gg,yr,No uncertainty,,,,,,,
600388,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1985,,,,,,5761.638982,Gg,yr,No uncertainty,,,,,,,
600389,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1986,,,,,,5720.037913,Gg,yr,No uncertainty,,,,,,,
600390,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1987,,,,,,5129.144808,Gg,yr,No uncertainty,,,,,,,
600391,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1988,,,,,,5836.8482,Gg,yr,No uncertainty,,,,,,,
600392,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1989,,,,,,6165.50184,Gg,yr,No uncertainty,,,,,,,
600393,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1990,,,,,,5035.419459,Gg,yr,No uncertainty,,,,,,,
600394,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1991,,,,,,4375.966541,Gg,yr,No uncertainty,,,,,,,
600395,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1992,,,,,,4757.792644,Gg,yr,No uncertainty,,,,,,,
600396,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1993,,,,,,5504.08877,Gg,yr,No uncertainty,,,,,,,
600397,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1994,,,,,,5627.629134,Gg,yr,No uncertainty,,,,,,,
600398,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1995,,,,,,5811.512942,Gg,yr,No uncertainty,,,,,,,
600399,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1996,,,,,,5333.323733,Gg,yr,No uncertainty,,,,,,,
600400,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1997,,,,,,6103.722041,Gg,yr,No uncertainty,,,,,,,
600401,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1998,,,,,,6322.863003,Gg,yr,No uncertainty,,,,,,,
600402,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,1999,,,,,,5987.358213,Gg,yr,No uncertainty,,,,,,,
600403,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,2000,,,,,,6055.649822,Gg,yr,No uncertainty,,,,,,,
600404,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,2001,,,,,,6785.220188,Gg,yr,No uncertainty,,,,,,,
600405,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,2002,,,,,,7336.533635,Gg,yr,No uncertainty,,,,,,,
600406,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,2003,,,,,,7731.28371,Gg,yr,No uncertainty,,,,,,,
600407,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,2004,,,,,,8452.217409,Gg,yr,No uncertainty,,,,,,,
600408,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,2005,,,,,,9378.500486,Gg,yr,No uncertainty,,,,,,,
600409,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,2006,,,,,,9295.170498,Gg,yr,No uncertainty,,,,,,,
600410,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,2007,,,,,,9324.302645,Gg,yr,No uncertainty,,,,,,,
600411,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Australia,Use phase,Australia,2008,,,,,,9055.462456,Gg,yr,No uncertainty,,,,,,,
600412,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1900,,,,,,1474.973563,Gg,yr,No uncertainty,,,,,,,
600413,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1901,,,,,,1428.426563,Gg,yr,No uncertainty,,,,,,,
600414,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1902,,,,,,1438.617824,Gg,yr,No uncertainty,,,,,,,
600415,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1903,,,,,,1415.065936,Gg,yr,No uncertainty,,,,,,,
600416,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1904,,,,,,1472.295005,Gg,yr,No uncertainty,,,,,,,
600417,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1905,,,,,,1682.057865,Gg,yr,No uncertainty,,,,,,,
600418,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1906,,,,,,1825.923317,Gg,yr,No uncertainty,,,,,,,
600419,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1907,,,,,,1971.258956,Gg,yr,No uncertainty,,,,,,,
600420,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1908,,,,,,2235.379441,Gg,yr,No uncertainty,,,,,,,
600421,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1909,,,,,,2187.457509,Gg,yr,No uncertainty,,,,,,,
600422,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1910,,,,,,2354.642718,Gg,yr,No uncertainty,,,,,,,
600423,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1911,,,,,,2505.145475,Gg,yr,No uncertainty,,,,,,,
600424,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1912,,,,,,2825.647672,Gg,yr,No uncertainty,,,,,,,
600425,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1913,,,,,,2760.361948,Gg,yr,No uncertainty,,,,,,,
600426,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1914,,,,,,2304.222777,Gg,yr,No uncertainty,,,,,,,
600427,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1915,,,,,,2673.765813,Gg,yr,No uncertainty,,,,,,,
600428,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1916,,,,,,3309.147844,Gg,yr,No uncertainty,,,,,,,
600429,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1917,,,,,,2868.78627,Gg,yr,No uncertainty,,,,,,,
600430,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1918,,,,,,10.99574266,Gg,yr,No uncertainty,,,,,,,
600431,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1919,,,,,,80.45874337,Gg,yr,No uncertainty,,,,,,,
600432,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1920,,,,,,211.0291201,Gg,yr,No uncertainty,,,,,,,
600433,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1921,,,,,,376.8162163,Gg,yr,No uncertainty,,,,,,,
600434,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1922,,,,,,506.0683815,Gg,yr,No uncertainty,,,,,,,
600435,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1923,,,,,,524.0972847,Gg,yr,No uncertainty,,,,,,,
600436,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1924,,,,,,402.3138991,Gg,yr,No uncertainty,,,,,,,
600437,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1925,,,,,,503.8230501,Gg,yr,No uncertainty,,,,,,,
600438,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1926,,,,,,501.357077,Gg,yr,No uncertainty,,,,,,,
600439,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1927,,,,,,588.1185712,Gg,yr,No uncertainty,,,,,,,
600440,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1928,,,,,,659.2042048,Gg,yr,No uncertainty,,,,,,,
600441,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1929,,,,,,656.2182925,Gg,yr,No uncertainty,,,,,,,
600442,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1930,,,,,,488.8809413,Gg,yr,No uncertainty,,,,,,,
600443,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1931,,,,,,335.8056344,Gg,yr,No uncertainty,,,,,,,
600444,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1932,,,,,,221.0465824,Gg,yr,No uncertainty,,,,,,,
600445,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1933,,,,,,238.144064,Gg,yr,No uncertainty,,,,,,,
600446,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1934,,,,,,325.1301446,Gg,yr,No uncertainty,,,,,,,
600447,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1935,,,,,,382.5102736,Gg,yr,No uncertainty,,,,,,,
600448,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1936,,,,,,436.9749833,Gg,yr,No uncertainty,,,,,,,
600449,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1937,,,,,,644.676494,Gg,yr,No uncertainty,,,,,,,
600450,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1938,,,,,,577.0098447,Gg,yr,No uncertainty,,,,,,,
600451,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1939,,,,,,675.1699009,Gg,yr,No uncertainty,,,,,,,
600452,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1940,,,,,,793.5910334,Gg,yr,No uncertainty,,,,,,,
600453,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1941,,,,,,816.6104414,Gg,yr,No uncertainty,,,,,,,
600454,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1942,,,,,,912.8007424,Gg,yr,No uncertainty,,,,,,,
600455,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1943,,,,,,1066.434872,Gg,yr,No uncertainty,,,,,,,
600456,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1944,,,,,,1026.44879,Gg,yr,No uncertainty,,,,,,,
600457,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1945,,,,,,189.6455389,Gg,yr,No uncertainty,,,,,,,
600458,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1946,,,,,,193.3219441,Gg,yr,No uncertainty,,,,,,,
600459,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1947,,,,,,393.5226777,Gg,yr,No uncertainty,,,,,,,
600460,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1948,,,,,,686.1963604,Gg,yr,No uncertainty,,,,,,,
600461,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1949,,,,,,868.2222075,Gg,yr,No uncertainty,,,,,,,
600462,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1950,,,,,,958.3733887,Gg,yr,No uncertainty,,,,,,,
600463,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1951,,,,,,1049.810441,Gg,yr,No uncertainty,,,,,,,
600464,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1952,,,,,,1154.376237,Gg,yr,No uncertainty,,,,,,,
600465,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1953,,,,,,1286.113192,Gg,yr,No uncertainty,,,,,,,
600466,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1954,,,,,,1571.71708,Gg,yr,No uncertainty,,,,,,,
600467,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1955,,,,,,1723.376204,Gg,yr,No uncertainty,,,,,,,
600468,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1956,,,,,,1951.259454,Gg,yr,No uncertainty,,,,,,,
600469,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1957,,,,,,2310.346186,Gg,yr,No uncertainty,,,,,,,
600470,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1958,,,,,,2198.227044,Gg,yr,No uncertainty,,,,,,,
600471,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1959,,,,,,2288.000945,Gg,yr,No uncertainty,,,,,,,
600472,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1960,,,,,,2841.155528,Gg,yr,No uncertainty,,,,,,,
600473,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1961,,,,,,2795.606461,Gg,yr,No uncertainty,,,,,,,
600474,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1962,,,,,,2680.969205,Gg,yr,No uncertainty,,,,,,,
600475,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1963,,,,,,2053.416676,Gg,yr,No uncertainty,,,,,,,
600476,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1964,,,,,,2238.68537,Gg,yr,No uncertainty,,,,,,,
600477,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1965,,,,,,2340.45732,Gg,yr,No uncertainty,,,,,,,
600478,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1966,,,,,,2336.274784,Gg,yr,No uncertainty,,,,,,,
600479,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1967,,,,,,2147.686229,Gg,yr,No uncertainty,,,,,,,
600480,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1968,,,,,,2480.991401,Gg,yr,No uncertainty,,,,,,,
600481,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1969,,,,,,2743.865744,Gg,yr,No uncertainty,,,,,,,
600482,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1970,,,,,,3025.620631,Gg,yr,No uncertainty,,,,,,,
600483,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1971,,,,,,2900.908361,Gg,yr,No uncertainty,,,,,,,
600484,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1972,,,,,,3066.874737,Gg,yr,No uncertainty,,,,,,,
600485,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1973,,,,,,3287.010076,Gg,yr,No uncertainty,,,,,,,
600486,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1974,,,,,,3493.478846,Gg,yr,No uncertainty,,,,,,,
600487,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1975,,,,,,2691.973747,Gg,yr,No uncertainty,,,,,,,
600488,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1976,,,,,,3167.570409,Gg,yr,No uncertainty,,,,,,,
600489,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1977,,,,,,2941.440836,Gg,yr,No uncertainty,,,,,,,
600490,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1978,,,,,,2736.17108,Gg,yr,No uncertainty,,,,,,,
600491,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1979,,,,,,2929.563843,Gg,yr,No uncertainty,,,,,,,
600492,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1980,,,,,,2898.875598,Gg,yr,No uncertainty,,,,,,,
600493,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1981,,,,,,2644.926719,Gg,yr,No uncertainty,,,,,,,
600494,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1982,,,,,,2381.840918,Gg,yr,No uncertainty,,,,,,,
600495,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1983,,,,,,2448.633065,Gg,yr,No uncertainty,,,,,,,
600496,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1984,,,,,,2573.043043,Gg,yr,No uncertainty,,,,,,,
600497,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1985,,,,,,2368.230625,Gg,yr,No uncertainty,,,,,,,
600498,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1986,,,,,,2346.005917,Gg,yr,No uncertainty,,,,,,,
600499,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1987,,,,,,2254.570349,Gg,yr,No uncertainty,,,,,,,
600500,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1988,,,,,,2567.099953,Gg,yr,No uncertainty,,,,,,,
600501,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1989,,,,,,2807.040065,Gg,yr,No uncertainty,,,,,,,
600502,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1990,,,,,,2463.214418,Gg,yr,No uncertainty,,,,,,,
600503,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1991,,,,,,2886.89154,Gg,yr,No uncertainty,,,,,,,
600504,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1992,,,,,,2732.977332,Gg,yr,No uncertainty,,,,,,,
600505,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1993,,,,,,2685.812389,Gg,yr,No uncertainty,,,,,,,
600506,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1994,,,,,,3029.792862,Gg,yr,No uncertainty,,,,,,,
600507,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1995,,,,,,2992.058133,Gg,yr,No uncertainty,,,,,,,
600508,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1996,,,,,,2795.716784,Gg,yr,No uncertainty,,,,,,,
600509,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1997,,,,,,3327.708432,Gg,yr,No uncertainty,,,,,,,
600510,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1998,,,,,,2677.981478,Gg,yr,No uncertainty,,,,,,,
600511,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,1999,,,,,,3196.815966,Gg,yr,No uncertainty,,,,,,,
600512,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,2000,,,,,,3506.405056,Gg,yr,No uncertainty,,,,,,,
600513,1_F_steel_200R_F_11_12_final_steel_consumption,iron,manufactured goods,Market for final products,Austria,Use phase,Austria,2001,,,,,,3532.041647,Gg,yr,No uncertainty,,,,,,,
